,High,Low,Open,Close,Volume,Adj Close,Ret_Diff,Ret_%_Chg,Ret_Log,Vol
0,126.47000122070312,124.08999633789062,124.19999694824219,125.48999786376953,5909100.0,115.91194915771484,0.5819168090820312,0.005045665879316985,0.005032979164620421,0.18706099223259834
1,126.12000274658203,123.83000183105469,124.58999633789062,126.01000213623047,6727700.0,116.39225769042969,0.48030853271484375,0.0041437361394149885,0.0041351745080966396,0.18670394370771623
2,126.83999633789062,124.70999908447266,125.20999908447266,125.52999877929688,5403100.0,115.94889068603516,-0.44336700439453125,-0.003809248254069919,-0.0038165219175354537,0.18579939692897426
3,128.39999389648438,124.44000244140625,126.58999633789062,124.94000244140625,6999700.0,115.4039306640625,-0.5449600219726562,-0.004700002033208639,-0.0047110817729292265,0.18568924846016627
4,126.75,123.62999725341797,124.93000030517578,126.56999969482422,8937000.0,116.90950012207031,1.5055694580078125,0.013046084733374208,0.012961717551967844,0.18593307598460573
5,130.4199981689453,128.08999633789062,128.4199981689453,128.72000122070312,11442700.0,118.89542388916016,1.9859237670898438,0.01698684679188811,0.016844183641476995,0.18592761636991234
6,129.77999877929688,128.38999938964844,129.69000244140625,128.82000732421875,5446000.0,118.98779296875,0.09236907958984375,0.0007768934797351967,0.000776591854206643,0.1855062431877398
7,130.75999450683594,128.52000427246094,129.38999938964844,129.83999633789062,8092300.0,119.92992401123047,0.9421310424804688,0.007917879800728,0.007886697878783266,0.18560086454816963
8,131.0800018310547,129.8000030517578,130.25,130.38999938964844,6212400.0,120.43793487548828,0.5080108642578125,0.004235897491356999,0.004226951332022999,0.18559975806535506
9,130.27000427246094,129.25,130.24000549316406,129.74000549316406,5201700.0,119.83757019042969,-0.6003646850585938,-0.0049848470556993485,-0.004997312849756241,0.18554694859511708
10,129.72000122070312,128.3000030517578,129.2899932861328,129.55999755859375,5405100.0,119.67129516601562,-0.1662750244140625,-0.001387503302593962,-0.0013884667766195236,0.18553979808744267
11,129.57000732421875,128.3800048828125,128.75999450683594,129.4600067138672,5241600.0,120.62167358398438,0.95037841796875,0.007941573763786236,0.007910205433357298,0.1850702985280144
12,129.14999389648438,127.80000305175781,128.9199981689453,127.86000061035156,6385800.0,119.13089752197266,-1.4907760620117188,-0.012359106101887618,-0.012436115019130334,0.1855228483662875
13,129.41000366210938,128.27000427246094,128.7899932861328,129.3699951171875,5081200.0,120.53780364990234,1.4069061279296875,0.011809750091660298,0.011740559211617985,0.18546070151365715
14,130.38999938964844,128.10000610351562,129.08999633789062,128.22999572753906,5444200.0,119.47564697265625,-1.0621566772460938,-0.008811813763681009,-0.008850867386013483,0.18565943719305916
15,128.7899932861328,126.55000305175781,127.08999633789062,128.6999969482422,6017200.0,119.9135513305664,0.43790435791015625,0.0036652185529522097,0.003658518007084055,0.1856792294721885
16,127.4000015258789,125.8499984741211,127.4000015258789,126.61000061035156,5906200.0,117.96623992919922,-1.9473114013671875,-0.016239293889303785,-0.01637259635096644,0.186477193980164
17,124.76000213623047,121.22000122070312,124.54000091552734,122.19000244140625,8936600.0,113.84800720214844,-4.118232727050781,-0.03491026525489371,-0.035534192593227765,0.18965954627890474
18,122.43000030517578,120.05999755859375,121.0999984741211,121.38999938964844,7385700.0,113.10260772705078,-0.7453994750976562,-0.006547321234829595,-0.006568848959909168,0.18974836395995343
19,125.66999816894531,122.33999633789062,122.6500015258789,125.16000366210938,7125300.0,116.615234375,3.5126266479492188,0.031056990802778017,0.0305844807163842,0.1919464290100868
20,124.81999969482422,123.45999908447266,124.08000183105469,124.30000305175781,7460700.0,115.81394958496094,-0.8012847900390625,-0.006871184492605598,-0.006894899777937447,0.19199506899736626
21,125.55000305175781,123.43000030517578,125.48999786376953,123.8499984741211,5749900.0,115.39466094970703,-0.41928863525390625,-0.0036203638400771343,-0.0036269332177294444,0.19192847709675018
22,125.41000366210938,122.16999816894531,124.52999877929688,122.26000213623047,5760500.0,113.91322326660156,-1.4814376831054688,-0.012838008889779817,-0.012921128283912786,0.19204529295793363
23,123.70999908447266,121.55000305175781,122.01000213623047,122.7300033569336,5672600.0,114.35113525390625,0.4379119873046875,0.0038442594700336397,0.0038368891874105415,0.19206887740658957
24,123.69000244140625,122.05999755859375,123.12000274658203,123.37999725341797,6213400.0,114.95675659179688,0.605621337890625,0.005296155010144021,0.005282179703077539,0.19192632642072915
25,127.9800033569336,124.41000366210938,124.54000091552734,126.95999908447266,8607200.0,118.29234313964844,3.3355865478515625,0.029016011296282285,0.028603016785551993,0.1938671943311782
26,127.37999725341797,125.68000030517578,127.12000274658203,126.44000244140625,5108800.0,117.80784606933594,-0.4844970703125,-0.0040957601942209765,-0.004104170793057804,0.19392880725365175
27,128.19000244140625,125.86000061035156,126.7699966430664,127.55999755859375,6085100.0,118.85137939453125,1.0435333251953125,0.008857927209543703,0.00881892591684963,0.19284480495317194
28,128.3800048828125,126.33000183105469,127.63999938964844,127.08000183105469,4543000.0,118.40415954589844,-0.4472198486328125,-0.0037628494588038963,-0.0037699467865399683,0.19235476040767033
29,127.81999969482422,126.08999633789062,126.80999755859375,127.06999969482422,6317900.0,118.39482879638672,-0.00933074951171875,-7.880423751582821e-05,-7.880734273246759e-05,0.19235673841436313
30,127.95999908447266,126.37999725341797,127.37999725341797,126.51000213623047,5056800.0,117.87306213378906,-0.5217666625976562,-0.0044070055077741754,-0.004416744981690535,0.19183536588048747
31,127.12000274658203,123.83999633789062,127.0999984741211,124.04000091552734,13223800.0,115.57169342041016,-2.3013687133789062,-0.01952412766512157,-0.019717241160103427,0.19290444281334576
